sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
3640	19	1820	expected	transmit	simple	The managers transmit	2
3641	19	1821	unexpected	transplant	simple	The managers transplants	2
3642	19	1821	expected	transplant	simple	The managers transplant	2
3643	19	1822	unexpected	transport	simple	The managers transports	2
3644	19	1822	expected	transport	simple	The managers transport	2
3645	19	1823	unexpected	trash	simple	The managers trashes	2
3646	19	1823	expected	trash	simple	The managers trash	2
3647	19	1824	unexpected	travel	simple	The managers travels	2
3648	19	1824	expected	travel	simple	The managers travel	2
3649	19	1825	unexpected	tread	simple	The managers treads	2
3650	19	1825	expected	tread	simple	The managers tread	2
3651	19	1826	unexpected	treat	simple	The managers treats	2
3652	19	1826	expected	treat	simple	The managers treat	2
3653	19	1827	unexpected	trend	simple	The managers trends	2
3654	19	1827	expected	trend	simple	The managers trend	2
3655	19	1828	unexpected	trickle	simple	The managers trickles	2
3656	19	1828	expected	trickle	simple	The managers trickle	2
3657	19	1829	unexpected	trick	simple	The managers tricks	2
3658	19	1829	expected	trick	simple	The managers trick	2
3659	19	1830	unexpected	trigger	simple	The managers triggers	2
3660	19	1830	expected	trigger	simple	The managers trigger	2
3661	19	1831	unexpected	trim	simple	The managers trims	2
3662	19	1831	expected	trim	simple	The managers trim	2
3663	19	1832	unexpected	triple	simple	The managers triples	2
3664	19	1832	expected	triple	simple	The managers triple	2
3665	19	1833	unexpected	trivialize	simple	The managers trivializes	2
3666	19	1833	expected	trivialize	simple	The managers trivialize	2
3667	19	1834	unexpected	trust	simple	The managers trusts	2
3668	19	1834	expected	trust	simple	The managers trust	2
3669	19	1835	unexpected	try	simple	The managers tries	2
3670	19	1835	expected	try	simple	The managers try	2
3671	19	1836	unexpected	tumble	simple	The managers tumbles	2
3672	19	1836	expected	tumble	simple	The managers tumble	2
3673	19	1837	unexpected	turn	simple	The managers turns	2
3674	19	1837	expected	turn	simple	The managers turn	2
3675	19	1838	unexpected	twitch	simple	The managers twitches	2
3676	19	1838	expected	twitch	simple	The managers twitch	2
3677	19	1839	unexpected	unblock	simple	The managers unblocks	2
3678	19	1839	expected	unblock	simple	The managers unblock	2
3679	19	1840	unexpected	uncover	simple	The managers uncovers	2
3680	19	1840	expected	uncover	simple	The managers uncover	2
3681	19	1841	unexpected	undercut	simple	The managers undercuts	2
3682	19	1841	expected	undercut	simple	The managers undercut	2
3683	19	1842	unexpected	undergo	simple	The managers undergoes	2
3684	19	1842	expected	undergo	simple	The managers undergo	2
3685	19	1843	unexpected	underlie	simple	The managers underlies	2
3686	19	1843	expected	underlie	simple	The managers underlie	2
3687	19	1844	unexpected	underline	simple	The managers underlines	2
3688	19	1844	expected	underline	simple	The managers underline	2
3689	19	1845	unexpected	undermine	simple	The managers undermines	2
3690	19	1845	expected	undermine	simple	The managers undermine	2
3691	19	1846	unexpected	underperform	simple	The managers underperforms	2
3692	19	1846	expected	underperform	simple	The managers underperform	2
3693	19	1847	unexpected	underpin	simple	The managers underpins	2
3694	19	1847	expected	underpin	simple	The managers underpin	2
3695	19	1848	unexpected	underscore	simple	The managers underscores	2
3696	19	1848	expected	underscore	simple	The managers underscore	2
3697	19	1849	unexpected	understand	simple	The managers understands	2
3698	19	1849	expected	understand	simple	The managers understand	2
3699	19	1850	unexpected	undertake	simple	The managers undertakes	2
3700	19	1850	expected	undertake	simple	The managers undertake	2
3701	19	1851	unexpected	underwrite	simple	The managers underwrites	2
3702	19	1851	expected	underwrite	simple	The managers underwrite	2
3703	19	1852	unexpected	undo	simple	The managers undoes	2
3704	19	1852	expected	undo	simple	The managers undo	2
3705	19	1853	unexpected	undulate	simple	The managers undulates	2
3706	19	1853	expected	undulate	simple	The managers undulate	2
3707	19	1854	unexpected	unfold	simple	The managers unfolds	2
3708	19	1854	expected	unfold	simple	The managers unfold	2
3709	20	1855	unexpected	unite	simple	The authors unites	2
3710	20	1855	expected	unite	simple	The authors unite	2
3711	20	1856	unexpected	unleash	simple	The authors unleashes	2
3712	20	1856	expected	unleash	simple	The authors unleash	2
3713	20	1857	unexpected	unload	simple	The authors unloads	2
3714	20	1857	expected	unload	simple	The authors unload	2
3715	20	1858	unexpected	unmask	simple	The authors unmasks	2
3716	20	1858	expected	unmask	simple	The authors unmask	2
3717	20	1859	unexpected	unplug	simple	The authors unplugs	2
3718	20	1859	expected	unplug	simple	The authors unplug	2
3719	20	1860	unexpected	unravel	simple	The authors unravels	2
3720	20	1860	expected	unravel	simple	The authors unravel	2
3721	20	1861	unexpected	unveil	simple	The authors unveils	2
3722	20	1861	expected	unveil	simple	The authors unveil	2
3723	20	1862	unexpected	unwind	simple	The authors unwinds	2
3724	20	1862	expected	unwind	simple	The authors unwind	2
3725	20	1863	unexpected	update	simple	The authors updates	2
3726	20	1863	expected	update	simple	The authors update	2
3727	20	1864	unexpected	upgrade	simple	The authors upgrades	2
3728	20	1864	expected	upgrade	simple	The authors upgrade	2
3729	20	1865	unexpected	uphold	simple	The authors upholds	2
3730	20	1865	expected	uphold	simple	The authors uphold	2
3731	20	1866	unexpected	upset	simple	The authors upsets	2
3732	20	1866	expected	upset	simple	The authors upset	2
3733	20	1867	unexpected	urge	simple	The authors urges	2
3734	20	1867	expected	urge	simple	The authors urge	2
3735	20	1868	unexpected	use	simple	The authors uses	2
3736	20	1868	expected	use	simple	The authors use	2
3737	20	1869	unexpected	usurp	simple	The authors usurps	2
3738	20	1869	expected	usurp	simple	The authors usurp	2
3739	20	1870	unexpected	utilize	simple	The authors utilizes	2
3740	20	1870	expected	utilize	simple	The authors utilize	2
3741	20	1871	unexpected	vacate	simple	The authors vacates	2
3742	20	1871	expected	vacate	simple	The authors vacate	2
3743	20	1872	unexpected	vacillate	simple	The authors vacillates	2
3744	20	1872	expected	vacillate	simple	The authors vacillate	2
3745	20	1873	unexpected	vacuum	simple	The authors vacuums	2
3746	20	1873	expected	vacuum	simple	The authors vacuum	2
3747	20	1874	unexpected	value	simple	The authors values	2
3748	20	1874	expected	value	simple	The authors value	2
3749	20	1875	unexpected	vanish	simple	The authors vanishes	2
3750	20	1875	expected	vanish	simple	The authors vanish	2
3751	20	1876	unexpected	vary	simple	The authors varies	2
3752	20	1876	expected	vary	simple	The authors vary	2
3753	20	1877	unexpected	vault	simple	The authors vaults	2
3754	20	1877	expected	vault	simple	The authors vault	2
3755	20	1878	unexpected	veer	simple	The authors veers	2
3756	20	1878	expected	veer	simple	The authors veer	2
3757	20	1879	unexpected	venture	simple	The authors ventures	2
3758	20	1879	expected	venture	simple	The authors venture	2
3759	20	1880	unexpected	vent	simple	The authors vents	2
3760	20	1880	expected	vent	simple	The authors vent	2
3761	20	1881	unexpected	verify	simple	The authors verifies	2
3762	20	1881	expected	verify	simple	The authors verify	2
3763	20	1882	unexpected	veto	simple	The authors vetoes	2
3764	20	1882	expected	veto	simple	The authors veto	2
3765	20	1883	unexpected	view	simple	The authors views	2
3766	20	1883	expected	view	simple	The authors view	2
3767	20	1884	unexpected	violate	simple	The authors violates	2
3768	20	1884	expected	violate	simple	The authors violate	2
3769	20	1885	unexpected	visit	simple	The authors visits	2
3770	20	1885	expected	visit	simple	The authors visit	2
3771	20	1886	unexpected	visualize	simple	The authors visualizes	2
3772	20	1886	expected	visualize	simple	The authors visualize	2
3773	20	1887	unexpected	vitiate	simple	The authors vitiates	2
3774	20	1887	expected	vitiate	simple	The authors vitiate	2
3775	20	1888	unexpected	voice	simple	The authors voices	2
3776	20	1888	expected	voice	simple	The authors voice	2
3777	20	1889	unexpected	void	simple	The authors voids	2
3778	20	1889	expected	void	simple	The authors void	2
3779	20	1890	unexpected	volunteer	simple	The authors volunteers	2
3780	20	1890	expected	volunteer	simple	The authors volunteer	2
3781	20	1891	unexpected	vote	simple	The authors votes	2
3782	20	1891	expected	vote	simple	The authors vote	2
3783	20	1892	unexpected	wade	simple	The authors wades	2
3784	20	1892	expected	wade	simple	The authors wade	2
3785	20	1893	unexpected	wad	simple	The authors wads	2
3786	20	1893	expected	wad	simple	The authors wad	2
3787	20	1894	unexpected	wage	simple	The authors wages	2
3788	20	1894	expected	wage	simple	The authors wage	2
3789	20	1895	unexpected	wail	simple	The authors wails	2
3790	20	1895	expected	wail	simple	The authors wail	2
3791	20	1896	unexpected	wait	simple	The authors waits	2
3792	20	1896	expected	wait	simple	The authors wait	2
3793	20	1897	unexpected	waive	simple	The authors waives	2
3794	20	1897	expected	waive	simple	The authors waive	2
3795	20	1898	unexpected	walk	simple	The authors walks	2
3796	20	1898	expected	walk	simple	The authors walk	2
3797	20	1899	unexpected	wall	simple	The authors walls	2
3798	20	1899	expected	wall	simple	The authors wall	2
3799	20	1900	unexpected	wander	simple	The authors wanders	2
3800	20	1900	expected	wander	simple	The authors wander	2
3801	20	1901	unexpected	wane	simple	The authors wanes	2
3802	20	1901	expected	wane	simple	The authors wane	2
3803	20	1902	unexpected	want	simple	The authors wants	2
3804	20	1902	expected	want	simple	The authors want	2
3805	20	1903	unexpected	ward	simple	The authors wards	2
3806	20	1903	expected	ward	simple	The authors ward	2
3807	20	1904	unexpected	warm	simple	The authors warms	2
3808	20	1904	expected	warm	simple	The authors warm	2
3809	20	1905	unexpected	warn	simple	The authors warns	2
3810	20	1905	expected	warn	simple	The authors warn	2
3811	20	1906	unexpected	warrant	simple	The authors warrants	2
3812	20	1906	expected	warrant	simple	The authors warrant	2
3813	20	1907	unexpected	wash	simple	The authors washes	2
3814	20	1907	expected	wash	simple	The authors wash	2
3815	20	1908	unexpected	waste	simple	The authors wastes	2
3816	20	1908	expected	waste	simple	The authors waste	2
3817	20	1909	unexpected	watch	simple	The authors watches	2
3818	20	1909	expected	watch	simple	The authors watch	2
3819	20	1910	unexpected	water	simple	The authors waters	2
3820	20	1910	expected	water	simple	The authors water	2
3821	20	1911	unexpected	weaken	simple	The authors weakens	2
3822	20	1911	expected	weaken	simple	The authors weaken	2
3823	20	1912	unexpected	wear	simple	The authors wears	2
3824	20	1912	expected	wear	simple	The authors wear	2
3825	20	1913	unexpected	weather	simple	The authors weathers	2
3826	20	1913	expected	weather	simple	The authors weather	2
3827	20	1914	unexpected	wedge	simple	The authors wedges	2
3828	20	1914	expected	wedge	simple	The authors wedge	2
3829	20	1915	unexpected	weight	simple	The authors weights	2
3830	20	1915	expected	weight	simple	The authors weight	2
3831	20	1916	unexpected	weigh	simple	The authors weighs	2
3832	20	1916	expected	weigh	simple	The authors weigh	2
3833	20	1917	unexpected	welcome	simple	The authors welcomes	2
3834	20	1917	expected	welcome	simple	The authors welcome	2
3835	20	1918	unexpected	whack	simple	The authors whacks	2
3836	20	1918	expected	whack	simple	The authors whack	2
3837	20	1919	unexpected	whip	simple	The authors whips	2
3838	20	1919	expected	whip	simple	The authors whip	2
3839	20	1920	unexpected	widen	simple	The authors widens	2
3840	20	1920	expected	widen	simple	The authors widen	2
3841	20	1921	unexpected	will	simple	The authors wills	2
3842	20	1921	expected	will	simple	The authors will	2
3843	20	1922	unexpected	wimp	simple	The authors wimps	2
3844	20	1922	expected	wimp	simple	The authors wimp	2
3845	20	1923	unexpected	wind	simple	The authors winds	2
3846	20	1923	expected	wind	simple	The authors wind	2
3847	20	1924	unexpected	win	simple	The authors wins	2
3848	20	1924	expected	win	simple	The authors win	2
3849	20	1925	unexpected	wipe	simple	The authors wipes	2
3850	20	1925	expected	wipe	simple	The authors wipe	2
3851	20	1926	unexpected	wire	simple	The authors wires	2
3852	20	1926	expected	wire	simple	The authors wire	2
3853	20	1927	unexpected	wish	simple	The authors wishes	2
3854	20	1927	expected	wish	simple	The authors wish	2
3855	20	1928	unexpected	withdraw	simple	The authors withdraws	2
3856	20	1928	expected	withdraw	simple	The authors withdraw	2
3857	20	1929	unexpected	withhold	simple	The authors withholds	2
3858	20	1929	expected	withhold	simple	The authors withhold	2
3859	20	1930	unexpected	withstand	simple	The authors withstands	2
3860	20	1930	expected	withstand	simple	The authors withstand	2
3861	20	1931	unexpected	witness	simple	The authors witnesses	2
3862	20	1931	expected	witness	simple	The authors witness	2
3863	20	1932	unexpected	wonder	simple	The authors wonders	2
3864	20	1932	expected	wonder	simple	The authors wonder	2
3865	20	1933	unexpected	woo	simple	The authors wooes	2
3866	20	1933	expected	woo	simple	The authors woo	2
3867	20	1934	unexpected	work	simple	The authors works	2
3868	20	1934	expected	work	simple	The authors work	2
3869	20	1935	unexpected	worry	simple	The authors worries	2
3870	20	1935	expected	worry	simple	The authors worry	2
3871	20	1936	unexpected	worsen	simple	The authors worsens	2
3872	20	1936	expected	worsen	simple	The authors worsen	2
3873	20	1937	unexpected	wound	simple	The authors wounds	2
3874	20	1937	expected	wound	simple	The authors wound	2
3875	20	1938	unexpected	wrap	simple	The authors wraps	2
3876	20	1938	expected	wrap	simple	The authors wrap	2
3877	20	1939	unexpected	wreak	simple	The authors wreaks	2
3878	20	1939	expected	wreak	simple	The authors wreak	2
3879	20	1940	unexpected	wreck	simple	The authors wrecks	2
3880	20	1940	expected	wreck	simple	The authors wreck	2
3881	20	1941	unexpected	wrestle	simple	The authors wrestles	2
3882	20	1941	expected	wrestle	simple	The authors wrestle	2
3883	20	1942	unexpected	wrest	simple	The authors wrests	2
3884	20	1942	expected	wrest	simple	The authors wrest	2
